Periodo,PIB_Pesca,PIB_Agropecuario_silvicola,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,Impuesto_al_valor_agregado,Derechos_de_Importacion,PIB
2016-09-01 00:00:00+00:00,34.258072309168,178.79761472879,1224.3713301902,1085.1499023248,140.7002655331,1205.1357731535,296.78840343186,152.56528568577,29.227465589815,69.059950961866,98.786741951536,95.022610194877,189.74125551284,72.492183335148,205.28852204783,311.47494504129,734.7341129646,1007.1692700473,237.8294799761,604.99891108898,397.56744959118,629.65778657055,1188.7847843615,885.51451969284,1413.0949052823,575.84635447291,10616.999731103,967.77114746664,66.28085775362,11653.001679303
2016-10-01 00:00:00+00:00,47.957680936794,264.96756022587,1237.7985801807,1085.4501517645,155.92481699871,1232.541354392,314.59597425417,157.16189835864,32.555649320763,74.196500585858,96.404945398405,92.017555153443,188.94641722928,76.905774262752,203.82849596833,324.27135620669,834.42263627626,1004.995037901,242.68555370278,638.4042873108,415.81984754104,625.97963912727,1199.6189266302,887.66779272578,1630.8840618982,577.16662194605,11165.734821221,974.24556936747,69.809601297753,12210.74187887
2016-11-01 00:00:00+00:00,55.689498026774,319.87312516024,1306.2940414193,1155.9078761216,152.29578031474,1288.4141553747,333.00817983795,166.81818777964,34.579692808474,74.691761801804,101.75827662461,82.147607051179,203.61292369646,76.693649017823,223.90598042982,338.16721832194,898.20521230353,1087.1041837947,254.08956917047,643.02836542225,460.79536687878,627.71205181818,1323.1606343102,916.83375107803,1616.738490434,577.22102643324,11712.275018952,1034.4688886759,60.006776478662,12807.22552593
2016-12-01 00:00:00+00:00,43.710595900212,418.91021844593,1354.2265574636,1204.8348274338,150.20290582829,1336.4016743095,336.07199543836,175.33511289091,36.80826079679,76.630848850017,107.26260244765,101.41831936739,191.37835747446,73.066391908771,241.32953504762,353.72107263467,1071.4062616212,1360.80622923,252.92617400763,649.98425938512,453.70906083795,642.91487183191,1285.1776370561,923.95769026448,1209.6843820336,577.78756521261,11953.549251471,1217.8003472333,54.606139774964,13230.130720497
2017-01-01 00:00:00+00:00,42.037551550307,622.78911149997,1188.7850384768,1076.3428117989,114.57056236271,1246.1190542679,331.31995711932,165.52304752244,30.350134985178,68.090930181429,101.21592373112,111.33573606645,172.68279860895,66.219254191637,192.32277874294,351.8173351996,667.7667988378,1150.8724640367,241.54700219177,610.56120597369,420.79241451979,645.78785189379,1193.1834651082,916.83464434858,881.79169832988,568.30085418765,10798.153706647,932.42927935281,65.857055116386,11795.541900398
2017-02-01 00:00:00+00:00,71.535514064599,678.87588320087,1003.3669745841,894.09809226103,109.43676063737,1175.4827142955,323.87615088234,159.45922030217,28.436547782203,65.678007691371,92.801918400573,95.332919803857,157.79966816733,66.392761398469,178.759628239,316.91984846224,656.31044460226,1118.7399954769,234.62987015949,570.74721488337,375.94986744979,641.87771539385,1105.0411266425,899.72270200372,772.82745679313,566.75010225806,10281.251459231,915.4264144494,46.463983212204,11243.5842196
2017-03-01 00:00:00+00:00,125.72342551585,609.56746449238,1023.5142800281,898.64096304972,123.52425109948,1345.6556218257,398.77327453376,164.35093897289,33.993602629421,73.733649866216,96.284949211851,96.330763206782,189.19073106604,74.287261379464,212.43319372478,327.79903452771,741.17595260638,1316.4684976515,228.76771120873,620.09605250371,382.33260122863,635.07119261352,1103.5884506358,894.82634151083,1603.6348288214,570.19583237464,11649.770664632,1034.6698271084,80.012936622516,12763.021560036
2017-04-01 00:00:00+00:00,91.016007433583,367.05662353279,1158.260862294,1039.2052293074,120.05225264079,1208.2548166173,342.99168047805,155.46449341273,32.236180931302,62.60507415366,92.091399940704,85.661626872411,174.26317230998,66.937160197012,193.66607672898,305.93877354724,742.88226930631,1137.0613916396,234.72389707065,587.01112175894,396.58633909554,622.49735854427,1191.3930161443,897.1011768997,1658.4581621586,572.00279765261,11199.917590014,948.93400718044,44.322761018778,12193.819264167
2017-05-01 00:00:00+00:00,81.67628746961,290.78688879995,1272.4992676686,1160.3556972422,115.35331640278,1333.3304833938,381.80561541521,157.03060104044,34.567586124041,69.981959125672,102.24537729472,105.17098572933,189.74217889461,70.641659026398,216.42515725107,325.2526547789,733.63241734752,1157.8095649285,227.7858541517,604.42951605614,406.72436590852,628.67708214,1207.1217086669,900.77143562875,1694.0889045284,575.3760619507,11442.323217225,1011.4269431482,46.573035309045,12501.133178411
2017-06-01 00:00:00+00:00,68.065533020316,231.63095802222,1226.4198672376,1117.0058438183,112.3566036025,1247.093006797,334.60298663913,144.13107076835,28.380192535114,67.017442795772,100.71642118926,107.42654693531,180.72545441364,67.728645464072,212.94179310798,325.84285432174,694.91911763405,1070.0706444886,233.11092857698,590.98841545498,410.49594447426,635.95289343011,1217.4890505049,904.77077214467,1693.8958938061,579.27874592325,11118.875565645,990.11502076282,57.288421977608,12166.264634663
2017-07-01 00:00:00+00:00,69.719376382687,192.38456736861,1271.2149989008,1143.7226285241,128.94597069633,1223.5829814416,327.88043753999,139.54370542644,25.849582718664,70.637518415318,99.165068693662,99.669378086052,180.87393750339,69.79780989293,208.26182072165,343.86576657048,726.60244226387,1039.9325178571,233.22607700018,616.39685204903,404.48130761619,643.90117336385,1221.2386916431,910.99051004845,1259.269548825,578.82865269354,10708.124997542,980.46982284176,49.393685949396,11738.534794479
2017-08-01 00:00:00+00:00,56.497129063843,169.69503996664,1324.9325407777,1189.410207361,136.73777705149,1279.8244403398,340.39060942234,143.07211501656,28.160302191586,72.619525036193,103.83902813323,104.6723528944,192.36711336461,70.1340121089,223.55660175415,344.09403165358,750.65217958958,1048.7580810191,239.1232337006,632.75287427911,405.18649222365,644.83878267238,1191.2795344581,909.57982726859,1658.0698979198,580.56336460625,11200.696358647,1001.5869437703,61.355788567663,12263.393165045
2017-09-01 00:00:00+00:00,50.410145800306,178.79881391644,1298.1585505675,1168.3066650118,131.37514666514,1217.0849909678,318.25632950681,146.26017238214,28.700188933628,64.405106430497,99.600712717469,109.6357862061,174.43319558062,66.879764829227,205.62789440812,320.31877279783,686.25898245611,1027.9288014774,242.9821461108,615.95698938476,407.3523944497,643.34843845583,1193.7905797995,915.36267603588,1437.323790825,584.68524108868,10777.116986654,992.4074915588,47.864927860568,11818.10104731
2017-10-01 00:00:00+00:00,63.639246942801,271.00328077061,1372.0153925376,1224.8713815704,147.63108683057,1279.0444677582,345.74983952187,151.86377218012,33.462453937195,74.374919456322,91.306517598334,102.94991465559,181.83544544655,73.753935958895,222.40232734405,347.09193712954,805.8474234756,1056.313455582,247.49201748203,646.59137484283,435.18215698867,631.37688211934,1187.3833041134,925.05581848787,1675.6308943405,586.60126796327,11502.887991105,1005.6373036638,53.633479119457,12562.431249067
2017-11-01 00:00:00+00:00,59.33800093293,324.91875522865,1316.8141543338,1173.4947883615,143.5492805273,1344.8274270784,358.95223760379,165.17244646604,34.666210497666,72.010632251461,94.637224606709,98.416770038509,204.82819937131,77.347858758851,243.25136173635,355.52093000288,882.24529030788,1145.380655044,260.66943376036,654.17998097721,487.39427505362,634.65205708338,1317.9332795448,955.19367347793,1678.307626728,586.52291673423,12004.496143141,1087.8152340977,73.385122514876,13164.98100862
2017-12-01 00:00:00+00:00,48.495540148154,422.84600728295,1378.0278744283,1234.1075088174,144.84813904416,1346.3309012093,343.35474973554,177.41072277999,35.53979758102,73.007880641847,100.4130334509,107.11830071501,187.8620309045,70.478562143085,251.25957099402,370.12842855549,1072.9580965798,1412.2694455743,260.02211519541,655.92288947361,479.01358594813,653.08126830908,1272.8513210461,956.9787546016,1256.6179771616,586.38312493572,12190.853800462,1263.5767680247,70.380217084656,13525.289600545
2018-01-01 00:00:00+00:00,43.276285849696,633.83608311154,1237.1544369533,1119.2272857007,118.67236922389,1332.5763807876,374.26705192133,166.74972033251,32.880171073429,71.835813563273,105.82435832877,109.39200337711,179.6288400029,65.864839801474,215.48404990227,369.0452152839,681.437163985,1243.6839547202,251.62208589275,631.81023410913,442.86859993358,665.51396353579,1219.4414333965,947.7756920887,930.78041648792,574.7992419054,11239.501767135,977.15153812713,53.667660262272,12270.76768695
2018-02-01 00:00:00+00:00,50.219564705564,699.28934337983,1202.9382474059,1089.6184433177,113.97745389301,1222.8313766757,332.0185008254,163.59605769019,31.928728764269,69.530083981035,96.98016223651,98.227554358847,160.98324234732,65.308542838724,196.72155378919,333.28419104347,670.15679923208,1185.0047975925,244.1013052241,596.22779395574,390.41015702083,669.38294046386,1124.5245689636,926.67506272087,817.47604498125,573.03915834068,10754.177217104,949.68985163745,64.878416191023,11768.585347024
2018-03-01 00:00:00+00:00,107.19118216892,625.45763971034,1344.3886813004,1221.2332727186,123.71678470961,1367.6320088202,384.29846679472,174.48920514604,34.643833117603,73.562444020128,93.056673158587,112.74676189179,191.10956251055,71.867650317649,227.13636504105,352.00178361557,763.84554878665,1349.5201460505,240.15149117938,635.07299989462,398.24017241477,677.91720052474,1147.6930186514,925.38212737288,1680.2455430768,575.57964861949,12245.271227409,1072.1031004257,60.206943999298,13377.956011381
2018-04-01 00:00:00+00:00,93.757553967126,403.35448190735,1243.8523650713,1129.6888763003,114.69372551451,1386.1087452637,374.02925035232,194.45269721426,37.084187109548,72.580274837191,103.48240005841,107.49384314758,194.89647022939,71.729879768183,227.23164646422,330.8454103796,771.05297890112,1234.0629384615,244.2760257829,612.63011131975,419.06711362853,668.99227670272,1248.621089855,932.72059117786,1747.0880183849,577.42305438324,11939.391657589,1008.712049639,59.49588186169,13008.174072909
2018-05-01 00:00:00+00:00,88.883046638509,294.90862083032,1374.4878299225,1252.9439422798,121.90047340091,1393.0043512488,389.3559868476,196.90699007075,33.883089203999,72.329394583977,107.83233788084,94.852635941518,188.06824123626,70.793453951364,231.89938570839,341.2032337788,757.02401460811,1192.2969390209,236.26119462481,625.43744370728,421.20982649572,678.73846773805,1260.9578091658,936.79986630212,1769.6092102145,580.64269953917,11955.223262187,1054.76053394,71.103357764488,13080.952693089
2018-06-01 00:00:00+00:00,69.45869469727,233.62106907164,1305.7336028548,1185.4992489509,120.81043635451,1351.9417192518,364.60926823419,182.35966710889,30.892591255839,73.15088467496,104.80492340523,103.01034094842,191.42304705881,70.583482957565,227.00562936855,341.75051599014,732.10931844286,1120.7079236043,236.9508377461,611.41293244489,421.38125572574,678.03679883058,1240.5199821015,942.44262516393,1742.8602655564,584.47137571564,11606.342410411,1035.2872535701,70.710342283842,12712.07483671
2018-07-01 00:00:00+00:00,69.27967944663,189.47428903837,1332.4981816598,1209.0358357168,124.08822074648,1283.5448342332,343.45783800399,155.68769239693,26.534589086083,72.610138289515,105.00452760769,105.89720062515,185.30461756233,70.824171044279,213.4540107361,361.71170511056,763.85809580326,1056.0635084409,237.60516921219,625.57268184623,413.86929484016,679.00372966083,1222.8733022038,945.05697916763,1319.2109287394,584.27698873774,11071.454496907,1008.9531107719,67.281759599357,12147.30365856
2018-08-01 00:00:00+00:00,61.810758358288,167.2187564804,1274.9458342797,1140.4479758244,135.91104850912,1343.3738484928,352.71305874065,155.49928234199,28.285725059435,76.191066551238,106.66085015577,113.23204316538,205.96420871621,75.312112321995,229.59262346874,341.66889595929,771.08262796285,1108.1590696912,240.43529419069,648.89307705695,417.62779527939,686.88847204361,1205.8759423739,945.48456212357,1726.3425031975,585.84114711492,11510.209038913,1041.0517087122,51.551126425687,12603.130965629
2018-09-01 00:00:00+00:00,49.807583390112,167.58361229689,1293.8304254391,1152.37183412,143.13991036765,1195.2634382416,301.56489198692,155.86069938009,25.230508717658,64.094175195248,101.98231099582,104.84189555156,178.23296464142,63.30058956305,198.01566671779,331.77918003034,691.56582970433,1035.4107023012,245.47168846686,630.45061952518,422.28554259611,676.71315441834,1224.4122509868,951.54463804729,1508.8803456243,592.31078074944,10993.73573321,1017.1718205371,54.356461394254,12065.234311037
2018-10-01 00:00:00+00:00,70.472632551539,276.19636465832,1252.971849342,1105.4204143637,149.70504592614,1401.3951367583,380.44017830892,169.4239395474,32.819851685881,81.119754279571,103.90547122543,103.387529691,211.65952248153,80.976932081722,239.31609167033,370.73632219866,821.76112406744,1137.0536955872,252.06122904546,683.65862842644,446.3028081465,679.70052799979,1219.5169526727,956.87797660565,1751.9147747746,593.63438493754,11914.779869798,1058.9411105438,65.458474539456,13039.191570004
2018-11-01 00:00:00+00:00,66.980529356824,326.27730168268,1390.4616869794,1247.9063617353,143.89114670017,1359.2343191824,363.20118974631,177.72594091681,31.539414703324,73.811822614802,102.25973939469,91.640687026077,205.33016835353,73.120664944083,243.69205025653,375.64897047247,902.45123488337,1137.4374587103,268.39863249877,679.16657185782,494.01659457965,685.38455624567,1343.130348141,991.60721042456,1764.582381535,594.53290552646,12376.351350926,1103.5522208392,67.583355031097,13547.491130777
2018-12-01 00:00:00+00:00,49.440381526733,436.73387775697,1426.7975586031,1287.4619800137,140.36077598809,1405.8807700171,362.70763207267,191.95419858857,33.219845809723,73.210113595261,110.0382877906,113.55368652768,195.50005169416,70.013374768459,253.1924927205,377.20728040189,1105.220144968,1431.3349234384,266.50496355955,681.09713515075,483.6968383325,705.93716449939,1308.9676396524,997.20516731453,1311.578026587,594.82352408935,12599.86102036,1291.9188455374,58.750860689468,13949.805826169
2019-01-01 00:00:00+00:00,48.765610259845,631.33345255667,1187.7570625061,1082.919078368,106.09719105903,1363.9456006963,368.80939491843,169.23360409366,29.613914787376,73.246298746846,106.7003258572,124.36198516705,191.43707482057,68.926198505345,225.60546657998,368.60512002965,696.52516191133,1263.6200058192,256.17817924078,657.72836945654,450.01254271002,718.70532991979,1246.9165184925,982.00408680676,967.67730216098,585.92875317527,11420.985093536,1000.1212629127,69.213777743023,12489.75578721
2019-02-01 00:00:00+00:00,58.297266883175,682.02183124815,1097.9246151934,1001.7834202246,97.329705873425,1253.5213086646,345.96495105895,163.84273206804,28.102751096103,65.205582541421,96.856509423766,109.57288567904,172.09150103197,61.646758274705,202.7655816808,324.1396435235,693.80105178922,1206.36305723,248.79875462724,621.88057403576,397.41608374682,723.30612415187,1163.0178318161,961.56309344825,850.03752709063,584.31455131284,10874.558834593,972.74496044222,47.549164954025,11895.236418879
2019-03-01 00:00:00+00:00,98.946338704315,604.29363504875,1274.8489958031,1166.2929758027,110.03443971725,1378.6918241473,398.30986918674,168.01753632957,32.092300058686,72.232459815094,97.374140287949,114.12556905262,191.65340296681,71.28481035913,230.84322021521,345.90978814823,794.24489866238,1361.4639889674,245.50037395462,656.66344143643,401.70159896211,720.46890004775,1192.8191750102,959.99460460538,1747.2268512159,588.90714405006,12403.497290216,1100.5277381302,68.333463877357,13572.139770568
2019-04-01 00:00:00+00:00,103.96706952481,380.63650871754,1238.2750979094,1124.2093176067,115.22610116024,1367.9257159552,368.52933914359,178.45910907301,32.833993845753,73.133623599537,102.85008695065,112.21865104889,195.2535073609,66.221346136262,236.07476509441,321.69157935612,806.13590401669,1246.7789851666,252.56299982314,644.68050169499,418.25214665664,712.76162870376,1267.7042685128,970.80406506055,1815.1768921156,592.11257950006,12169.245361359,1030.7234211176,52.336191855466,13252.33088658
2019-05-01 00:00:00+00:00,86.316483469912,285.81667741146,1317.1247602112,1205.3726061969,113.29250627244,1405.854112118,374.68433889654,177.04951821253,31.764716932759,72.142111328865,107.36446685554,127.59465831229,205.23186869155,67.663031480738,240.4559716057,341.24725841786,791.9432749181,1215.502493635,245.88962213125,645.94540105024,425.68362217249,711.95089334056,1295.4753393946,973.86381220085,1850.5244900713,596.16678100053,12210.045637547,1091.8546526196,58.705428863581,13360.811931578
2019-06-01 00:00:00+00:00,76.532420230791,224.06483441511,1276.999944433,1157.0923549312,121.03148553313,1318.2550602951,349.60958339,167.62083679344,26.65753369229,69.336746973567,100.69596012928,115.30868640371,189.25981955119,65.271874265652,231.90725813794,355.98608930696,772.24723044732,1108.0087460264,250.41113835881,637.86886914527,427.85381363915,714.34459299335,1300.9876603385,977.29983961986,1738.3152809773,600.81454926309,11795.595479543,1049.3620526963,40.62449733784,12886.41069674
2019-07-01 00:00:00+00:00,77.282006994337,197.69687356592,1298.1079196407,1166.9068536443,132.04588123807,1350.3499304545,365.47629720801,152.7562536892,24.927836883072,72.536511034818,106.70788447822,118.33711226656,200.77172759144,71.895468130664,234.2187367844,349.97496549795,810.08314914136,1082.2420329697,253.20529441699,660.64179346501,427.380052912,713.1058662253,1289.6960429066,972.29418022321,1339.6426778256,600.65754629525,11428.38076792,1038.5926382611,52.902253397045,12520.280396439
2019-08-01 00:00:00+00:00,55.893023743155,167.07684072096,1348.1502814987,1216.9234772793,132.26504707874,1342.952681707,353.20815174535,154.88865660245,25.624258944528,72.84014609562,107.71952907813,120.02040338259,201.51024519378,73.32293591253,232.19438304309,358.78032311246,818.88175943315,1114.9695802374,254.57964048364,677.71032822255,422.7584629306,721.69415060162,1252.7378265117,967.4083578672,1837.3917795665,602.60648442936,11955.809999415,1074.850117986,54.139916180572,13085.184891087
2019-09-01 00:00:00+00:00,49.728800516903,168.82490949591,1295.8227149119,1156.5600737134,139.84088336019,1233.7919861102,313.79743105587,153.85311107089,23.170046827453,62.535859060551,98.953622617439,116.11809650281,182.96673777881,66.087547391289,214.95869038336,338.62884835703,743.22592405349,1066.924359353,258.5446279669,653.8510277268,431.77459000595,717.50568839301,1260.4800651061,969.20678031059,1593.5925364609,605.87609157895,11388.471706867,1030.5984334958,40.635741046394,12460.57971112
2019-10-01 00:00:00+00:00,63.763867256801,267.50152736605,1281.5823994887,1139.7393154561,142.28356085725,1320.366405702,340.41747156791,162.19482440475,25.227168530143,71.74662353403,96.472901539492,116.61167860066,199.3949756916,78.00240984975,235.63587541558,355.10631064881,862.0217510973,1040.0445572333,235.57477761511,635.39321036297,429.46391668268,715.67918539583,1218.5616552801,954.00398961606,1561.3112224211,606.30844416012,11555.210585514,993.08788702092,53.340775767775,12601.621131428
2019-11-01 00:00:00+00:00,55.851047695483,320.49659363702,1279.5104843161,1137.5543943809,142.38491173307,1367.4026647622,358.03705344857,176.33696605071,24.372413313668,70.142166649862,97.933995435358,115.49235397247,211.55908177967,76.635933835437,242.28777549155,359.23524641684,948.01913931866,1066.5742744477,247.22543447535,649.43540471782,502.92929579459,723.46031237662,1339.6266711031,985.22939444424,1460.5897992518,606.84071812056,11906.996522111,1053.0491533863,47.707756780391,13008.263301122
2019-12-01 00:00:00+00:00,56.157513972418,431.19883914963,1426.6469189283,1263.9116102841,163.07102813174,1436.279219125,363.46918324651,188.66418785452,29.185426682437,74.032351932404,105.82461878361,122.34246725625,209.52175580799,73.872276155196,273.32706386135,373.85257599375,1160.605956422,1419.5484651847,261.38986193444,681.89100552502,500.95635361444,751.17033035599,1341.9143787204,991.4871312489,1262.1723610848,612.90518444544,12714.214218186,1281.1428184367,60.680978610746,14057.367657493
2020-01-01 00:00:00+00:00,51.887766617685,604.13175841551,1225.5022267591,1090.1138835373,135.73431367441,1371.5128788894,389.20394903196,159.27477933079,27.394566121779,67.406589487519,102.84093957198,111.96712586617,207.49311512913,71.321677929428,231.16109111281,368.88890565578,730.78027201677,1267.4593708985,258.02513786219,670.29914212287,453.18503931799,761.3864532286,1274.7951754772,999.64272230124,961.08598567451,610.76852647573,11580.100037406,1022.921729118,70.097540971439,12671.810798912
2020-02-01 00:00:00+00:00,62.511364581465,659.79994398097,1224.3360623064,1102.5774153056,122.61001719944,1289.9798846234,381.49861770124,153.81625371937,24.412005748818,64.149557647711,97.741712470489,106.46422044821,177.70357010014,63.672885064512,209.28955493924,339.46639332849,733.78635027368,1251.5158779251,259.507321368,639.46329642491,404.91899389856,763.42929125288,1185.321803691,979.47411073797,858.72044113048,610.31326977683,11244.794485088,1000.6932033954,45.290825582745,12291.907909225
2020-03-01 00:00:00+00:00,78.2320009571,582.13905642237,1299.0343031456,1179.4341652436,120.86257649631,1358.5599959768,397.76558838346,149.19652343943,21.37187805957,65.771316392955,100.32580173769,103.52651615711,213.02895149061,67.756099002705,234.18175731559,349.90081682662,844.23563429012,1265.2685324525,182.91803224286,563.75020092871,407.53053746068,767.6360318348,1218.7471413924,965.6475309291,1528.7437473099,612.35125173198,12037.99765946,987.38046354552,76.089192726922,13101.143551977
2020-04-01 00:00:00+00:00,103.92893715903,363.14138573962,1244.8676671047,1120.0223548002,125.67182156848,1238.092032791,371.65436416931,141.42514646116,13.877429571799,56.171219419108,102.10775377194,70.936100577715,189.71571590794,57.78712380952,218.32891711082,310.49861073701,719.8146868132,966.73133006109,123.96478114761,427.83094855474,421.13209934763,744.84455251889,1198.0160318115,929.1868488327,1131.7476888459,608.80697295457,10499.669741692,810.93754317585,44.348567626913,11358.047301966
2020-05-01 00:00:00+00:00,76.969139729075,264.42932572304,1338.8686159816,1214.8581832085,125.28375858113,1196.8689507022,361.86718352368,141.05922582089,13.26640273611,57.127900156576,96.140302892111,77.89328053087,176.89531117595,53.964582242605,201.91947480855,328.45556538073,647.73264786186,932.05061576424,109.89531245432,424.64144216764,407.58931895731,735.05771046126,1128.8415573165,908.92212354163,1312.8005697886,609.51185808232,10386.765535107,852.60026867154,46.141756097294,11287.388166579
2020-06-01 00:00:00+00:00,66.635771578761,211.97704087946,1307.6142011403,1190.1262390672,118.86744917868,1175.4842070486,350.33884925988,138.53557405834,15.680378232199,60.823543094149,95.390928512502,57.772640404441,188.34023325845,46.975365986249,205.72622301445,346.81884531242,514.40732229271,929.86222737331,124.79347719175,428.58757463098,408.47829039151,725.7194913632,1140.2336325759,921.01326494878,1366.5231180803,613.03074823499,10244.299009597,846.52112901906,39.441900216283,11132.689184852
2020-07-01 00:00:00+00:00,70.721465880973,188.33191771364,1324.9280016941,1195.2052466402,130.72047672332,1238.1032864048,369.57093443169,137.1930398004,16.402124812912,67.608184966638,107.19088207368,60.978114184634,195.4772899696,53.427885743541,212.79598090146,349.93875339382,546.13308287568,971.7971667254,122.61977542882,441.54917436542,425.22432025036,715.08090553607,1131.1265153262,911.75822249059,1165.6688779291,615.63991623473,10161.455741196,882.64370299342,64.058043344586,11107.00030098
2020-08-01 00:00:00+00:00,61.471229830154,158.67781025641,1308.6427275913,1170.5591259394,138.69614322761,1251.6308488592,348.25232768811,145.26526737117,18.133657540681,69.505835466256,100.89400040534,69.617519725265,205.74056011384,62.068605732906,224.42434201211,349.02136171677,563.90673666089,1128.8525105001,148.14501668178,471.89183560167,407.01418896292,711.57568647545,1107.3290520102,919.29891608012,1404.5696199565,617.35719282401,10575.440434956,1028.4507667404,36.717946195341,11640.722548955
2020-09-01 00:00:00+00:00,46.887223426027,169.74617068153,1269.4186825043,1142.3649417647,127.90605525244,1278.8268013982,334.31103613054,154.59372866944,20.60591329314,70.775658242964,101.93637965858,99.667402061284,208.54620617774,66.737268696726,221.8599823793,341.8234999253,568.93063330509,1164.2107908241,164.60177362785,509.56591142412,439.25403260309,720.98029420749,1275.4613571226,948.45460162714,1312.0533365264,619.80151190207,10784.982892293,1029.8628984765,42.762226377502,11857.479924482
2013-01-01 00:00:00+00:00,45.492189821141,555.87549794632,1201.1280338643,1061.6565397934,139.4714940709,1272.2652417066,331.21595683778,171.18070204302,31.080562182003,62.929710976454,101.58410736632,99.887991029615,184.97621335788,72.009090975145,217.40090693838,313.89788207768,622.60101845411,1032.3161948913,209.19671597625,536.72742017522,369.93506988153,571.86664204475,1231.8549769133,821.08563214305,762.08751542239,506.965418067,10053.295449385,864.42164379785,59.421462646269,10977.138555829
2013-02-01 00:00:00+00:00,42.844027469745,622.14925833906,1081.706167591,956.01378436591,125.69238322515,1174.2931694461,330.79540383428,165.00021322972,29.821681593528,59.444917589706,90.358937551183,89.253381140786,149.51962544117,68.024593817806,192.0744152479,292.16783267768,621.73040948483,998.67921742922,205.02410615776,516.09861849866,321.33969149017,573.74473295775,1113.1402761169,799.78973709049,666.77663476529,509.75783452901,9539.2417140438,818.66695695056,44.389013994709,10402.297684989
